Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Breakeven Oil Price,Breakeven Gas Price,Internal Rate Of Return,Payback Years,Fiscal Regime Group,Commerciality,[Data Values],Sum
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Gas Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price,2.83
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-15,3.11016
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-20,3.327871
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial,Development cost pr boe,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial,Economics Present Value,168.3104
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
