Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Breakeven Oil Price,Breakeven Gas Price,Internal Rate Of Return,Payback Years,Fiscal Regime Group,Commerciality,[Data Values],Sum
Philippines,Relinquished,"SC 14A Nido, PH","SC 14A Nido, PH",2056,,,,0,Above 30 years,PSC,Commercial,FID Breakeven Oil Price,0
Philippines,Relinquished,"SC 14A Nido, PH","SC 14A Nido, PH",2056,,,,0,Above 30 years,PSC,Commercial,Breakeven Oil Price,
Philippines,Relinquished,"SC 14A Nido, PH","SC 14A Nido, PH",2056,,,,0,Above 30 years,PSC,Commercial,Breakeven Oil Price-15,
Philippines,Relinquished,"SC 14A Nido, PH","SC 14A Nido, PH",2056,,,,0,Above 30 years,PSC,Commercial,Breakeven Oil Price-20,
Philippines,Relinquished,"SC 14A Nido, PH","SC 14A Nido, PH",2056,,,,0,Above 30 years,PSC,Commercial,FID Breakeven Gas Price,0
Philippines,Relinquished,"SC 14A Nido, PH","SC 14A Nido, PH",2056,,,,0,Above 30 years,PSC,Commercial,Breakeven Gas Price,
Philippines,Relinquished,"SC 14A Nido, PH","SC 14A Nido, PH",2056,,,,0,Above 30 years,PSC,Commercial,Breakeven Gas Price-15,
Philippines,Relinquished,"SC 14A Nido, PH","SC 14A Nido, PH",2056,,,,0,Above 30 years,PSC,Commercial,Breakeven Gas Price-20,
Philippines,Relinquished,"SC 14A Nido, PH","SC 14A Nido, PH",2056,,,,0,Above 30 years,PSC,Commercial,Development cost pr boe,
Philippines,Relinquished,"SC 14A Nido, PH","SC 14A Nido, PH",2056,,,,0,Above 30 years,PSC,Commercial,Economics Present Value,
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Oil Price,250
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price,113.1
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-15,124.3593
Philippines,Relinquished,"SC 63, PH","Aboabo, PH",2059,2020-12-09,113.1,14.5,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-20,133.0644
