Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Commerciality,[Data Values],Sum
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,Commercial,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,Commercial,Production,1.416438
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,Uncertain,Original Gas In Place,3.82519
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,Uncertain,Field recovery factor,47
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,Uncertain,Technical recoverable resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,Uncertain,2P Reserves,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,Uncertain,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,Uncertain,Production,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kesumba, MY",2017,2033-12-31,Commercial,Original Gas In Place,2.823596
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kesumba, MY",2017,2033-12-31,Commercial,Field recovery factor,41
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kesumba, MY",2017,2033-12-31,Commercial,Technical recoverable resources,2.526
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kesumba, MY",2017,2033-12-31,Commercial,2P Reserves,2.526
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kesumba, MY",2017,2033-12-31,Commercial,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kesumba, MY",2017,2033-12-31,Commercial,Production,2.001644
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kesumba, MY",2017,2033-12-31,Uncertain,Original Gas In Place,2.823596
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kesumba, MY",2017,2033-12-31,Uncertain,Field recovery factor,41
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kesumba, MY",2017,2033-12-31,Uncertain,Technical recoverable resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kesumba, MY",2017,2033-12-31,Uncertain,2P Reserves,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kesumba, MY",2017,2033-12-31,Uncertain,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kesumba, MY",2017,2033-12-31,Uncertain,Production,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Dahlia, MY",2023,2033-12-31,Commercial,Original Gas In Place,5.338787
Malaysia,Chevron,"PM302 PSC, MY","Bunga Dahlia, MY",2023,2033-12-31,Commercial,Field recovery factor,45
Malaysia,Chevron,"PM302 PSC, MY","Bunga Dahlia, MY",2023,2033-12-31,Commercial,Technical recoverable resources,19.2528
Malaysia,Chevron,"PM302 PSC, MY","Bunga Dahlia, MY",2023,2033-12-31,Commercial,2P Reserves,13.8014
