Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Commerciality,[Data Values],Sum
Indonesia,Pertamina,"Sangatta Block, ID","Sangatta Dalam, ID",2055,2035-09-16,Uncertain,2P Reserves,
Indonesia,Pertamina,"Sangatta Block, ID","Sangatta Dalam, ID",2055,2035-09-16,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Sangatta Block, ID","Sangatta Dalam, ID",2055,2035-09-16,Uncertain,Production,
Indonesia,Pertamina,"Rokan Block, ID","Sangsam, ID",2051,2041-08-08,Commercial,Original Gas In Place,0
Indonesia,Pertamina,"Rokan Block, ID","Sangsam, ID",2051,2041-08-08,Commercial,Field recovery factor,28
Indonesia,Pertamina,"Rokan Block, ID","Sangsam, ID",2051,2041-08-08,Commercial,Technical recoverable resources,
Indonesia,Pertamina,"Rokan Block, ID","Sangsam, ID",2051,2041-08-08,Commercial,2P Reserves,
Indonesia,Pertamina,"Rokan Block, ID","Sangsam, ID",2051,2041-08-08,Commercial,Discovered Resources,
Indonesia,Pertamina,"Rokan Block, ID","Sangsam, ID",2051,2041-08-08,Commercial,Production,
Indonesia,Pertamina,"Rokan Block, ID","Sangsam, ID",2051,2041-08-08,Uncertain,Original Gas In Place,0
Indonesia,Pertamina,"Rokan Block, ID","Sangsam, ID",2051,2041-08-08,Uncertain,Field recovery factor,28
Indonesia,Pertamina,"Rokan Block, ID","Sangsam, ID",2051,2041-08-08,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Rokan Block, ID","Sangsam, ID",2051,2041-08-08,Uncertain,2P Reserves,
Indonesia,Pertamina,"Rokan Block, ID","Sangsam, ID",2051,2041-08-08,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Rokan Block, ID","Sangsam, ID",2051,2041-08-08,Uncertain,Production,
Indonesia,Pertamina,"Rokan Block, ID","Kakap (Riau), ID",2055,2041-08-08,Commercial,Original Gas In Place,0
Indonesia,Pertamina,"Rokan Block, ID","Kakap (Riau), ID",2055,2041-08-08,Commercial,Field recovery factor,28
Indonesia,Pertamina,"Rokan Block, ID","Kakap (Riau), ID",2055,2041-08-08,Commercial,Technical recoverable resources,
Indonesia,Pertamina,"Rokan Block, ID","Kakap (Riau), ID",2055,2041-08-08,Commercial,2P Reserves,
Indonesia,Pertamina,"Rokan Block, ID","Kakap (Riau), ID",2055,2041-08-08,Commercial,Discovered Resources,
Indonesia,Pertamina,"Rokan Block, ID","Kakap (Riau), ID",2055,2041-08-08,Commercial,Production,
Indonesia,Pertamina,"Rokan Block, ID","Kakap (Riau), ID",2055,2041-08-08,Uncertain,Original Gas In Place,0
Indonesia,Pertamina,"Rokan Block, ID","Kakap (Riau), ID",2055,2041-08-08,Uncertain,Field recovery factor,28
Indonesia,Pertamina,"Rokan Block, ID","Kakap (Riau), ID",2055,2041-08-08,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Rokan Block, ID","Kakap (Riau), ID",2055,2041-08-08,Uncertain,2P Reserves,
Indonesia,Pertamina,"Rokan Block, ID","Kakap (Riau), ID",2055,2041-08-08,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Rokan Block, ID","Kakap (Riau), ID",2055,2041-08-08,Uncertain,Production,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI MK, ID",2054,2037-01-18,Commercial,Original Gas In Place,0
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI MK, ID",2054,2037-01-18,Commercial,Field recovery factor,28
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI MK, ID",2054,2037-01-18,Commercial,Technical recoverable resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI MK, ID",2054,2037-01-18,Commercial,2P Reserves,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI MK, ID",2054,2037-01-18,Commercial,Discovered Resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI MK, ID",2054,2037-01-18,Commercial,Production,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI MK, ID",2054,2037-01-18,Uncertain,Original Gas In Place,0
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI MK, ID",2054,2037-01-18,Uncertain,Field recovery factor,28
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI MK, ID",2054,2037-01-18,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI MK, ID",2054,2037-01-18,Uncertain,2P Reserves,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI MK, ID",2054,2037-01-18,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI MK, ID",2054,2037-01-18,Uncertain,Production,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OY, ID",2060,2037-01-18,Commercial,Original Gas In Place,1.606062
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OY, ID",2060,2037-01-18,Commercial,Field recovery factor,50
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OY, ID",2060,2037-01-18,Commercial,Technical recoverable resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OY, ID",2060,2037-01-18,Commercial,2P Reserves,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OY, ID",2060,2037-01-18,Commercial,Discovered Resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OY, ID",2060,2037-01-18,Commercial,Production,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OY, ID",2060,2037-01-18,Uncertain,Original Gas In Place,1.606062
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OY, ID",2060,2037-01-18,Uncertain,Field recovery factor,50
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OY, ID",2060,2037-01-18,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OY, ID",2060,2037-01-18,Uncertain,2P Reserves,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OY, ID",2060,2037-01-18,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI OY, ID",2060,2037-01-18,Uncertain,Production,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI ESP, ID",2054,2037-01-18,Commercial,Original Gas In Place,0
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI ESP, ID",2054,2037-01-18,Commercial,Field recovery factor,28
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI ESP, ID",2054,2037-01-18,Commercial,Technical recoverable resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI ESP, ID",2054,2037-01-18,Commercial,2P Reserves,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI ESP, ID",2054,2037-01-18,Commercial,Discovered Resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI ESP, ID",2054,2037-01-18,Commercial,Production,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI ESP, ID",2054,2037-01-18,Uncertain,Original Gas In Place,0
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI ESP, ID",2054,2037-01-18,Uncertain,Field recovery factor,28
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI ESP, ID",2054,2037-01-18,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI ESP, ID",2054,2037-01-18,Uncertain,2P Reserves,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI ESP, ID",2054,2037-01-18,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI ESP, ID",2054,2037-01-18,Uncertain,Production,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI UJ, ID",2057,2037-01-18,Commercial,Original Gas In Place,2.676765
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI UJ, ID",2057,2037-01-18,Commercial,Field recovery factor,50
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI UJ, ID",2057,2037-01-18,Commercial,Technical recoverable resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI UJ, ID",2057,2037-01-18,Commercial,2P Reserves,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI UJ, ID",2057,2037-01-18,Commercial,Discovered Resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI UJ, ID",2057,2037-01-18,Commercial,Production,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI UJ, ID",2057,2037-01-18,Uncertain,Original Gas In Place,2.676765
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI UJ, ID",2057,2037-01-18,Uncertain,Field recovery factor,50
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI UJ, ID",2057,2037-01-18,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI UJ, ID",2057,2037-01-18,Uncertain,2P Reserves,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI UJ, ID",2057,2037-01-18,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI UJ, ID",2057,2037-01-18,Uncertain,Production,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI NF, ID",2056,2037-01-18,Commercial,Original Gas In Place,0
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI NF, ID",2056,2037-01-18,Commercial,Field recovery factor,28
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI NF, ID",2056,2037-01-18,Commercial,Technical recoverable resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI NF, ID",2056,2037-01-18,Commercial,2P Reserves,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI NF, ID",2056,2037-01-18,Commercial,Discovered Resources,
Indonesia,Pertamina,"Offshore North West Java (ONWJ) Block, ID","PSI NF, ID",2056,2037-01-18,Commercial,Production,
